Time,Record Num,Azimuth,Pitch,Roll,AccelX,AccelY,AccelZ,AccelMag,InstantSpeed,StartQuit,Label
7/27/17 15:01,160,-2.841433,1.0867937,3.0408673,-0.027856034,-0.018197624,0.006842906,0.033969656,0.001171367,,no label provided
7/27/17 15:01,161,-2.841433,1.0867937,3.0408673,-0.049099867,-0.026050179,-0.050072075,0.074810571,0.002579675,,no label provided
7/27/17 15:01,162,-2.8414772,1.0877612,3.0402858,-0.039279894,-0.020840143,-0.04005766,0.059848457,0.00206374,,no label provided
7/27/17 15:01,163,-2.8414772,1.0877612,3.0402858,0.026036885,-0.068386915,-0.028214928,0.078426855,0.002704374,,no label provided
7/27/17 15:01,164,-2.8433654,1.0879725,3.0413487,0.020829508,-0.054709532,-0.022571942,0.062741484,0.002163499,,no label provided
7/27/17 15:01,165,-2.8433654,1.0879725,3.0413487,0.035817238,0.059661975,-0.008481554,0.070102514,0.002417328,,no label provided
7/27/17 15:01,166,-2.8410282,1.0904588,3.0388868,0.028653791,0.04772958,-0.006785243,0.056082012,0.001933862,,no label provided
7/27/17 15:01,167,-2.8410282,1.0904588,3.0388868,-0.021130279,0.097560064,0.040541406,0.107740709,0.003715197,,no label provided
7/27/17 15:01,168,-2.8303497,1.091384,3.0269861,-0.016904224,0.078048051,0.032433124,0.086192567,0.002972157,,no label provided
7/27/17 15:01,169,-2.8303497,1.091384,3.0269861,-0.023100179,0.012639081,0.1006449,0.104032497,0.003587327,,no label provided
7/27/17 15:01,170,-2.8237324,1.091179,3.01668,-0.018480143,0.010111265,0.08051592,0.083225998,0.002869862,,no label provided
7/27/17 15:01,171,-2.8237324,1.091179,3.01668,-0.003291954,-0.009149628,-0.115630464,0.116038601,0.004001331,,no label provided
7/27/17 15:01,172,-2.8248105,1.0885677,3.0149791,-0.002633564,-0.007319703,-0.092504371,0.092830881,0.003201065,,no label provided
7/27/17 15:01,173,-2.8248105,1.0885677,3.0149791,-0.000191491,-0.023094002,0.017933303,0.029239921,0.001008273,,no label provided
7/27/17 15:01,174,-2.8225865,1.0887392,3.0076048,-0.000153193,-0.018475202,0.014346642,0.023391936,0.000806618,,no label provided
7/27/17 15:01,175,-2.8225865,1.0887392,3.0076048,-0.055667994,0.029273519,0.032546914,0.070817837,0.002441994,,no label provided
7/27/17 15:01,176,-2.8235965,1.0889037,3.0038152,-0.044534395,0.023418815,0.026037531,0.05665427,0.001953596,,no label provided
7/27/17 15:01,177,-2.8235965,1.0889037,3.0038152,0.094617028,0.005327612,-0.040462375,0.103043531,0.003553225,,no label provided
7/27/17 15:01,178,-2.8315465,1.0868766,3.00796,0.075693622,0.00426209,-0.0323699,0.082434824,0.00284258,,no label provided
7/27/17 15:01,179,-2.8315465,1.0868766,3.00796,-0.069689646,-0.000421528,0.04497248,0.082941838,0.002860063,,no label provided
7/27/17 15:01,180,-2.833042,1.0871335,3.008189,-0.055751717,-0.000337223,0.035977984,0.06635347,0.002288051,,no label provided
7/27/17 15:01,181,-2.833042,1.0871335,3.008189,0.022436226,0.020799582,-0.068900813,0.075387856,0.002599581,,no label provided
7/27/17 15:01,182,-2.838641,1.085796,3.013437,0.017948981,0.016639665,-0.05512065,0.060310285,0.002079665,,no label provided
7/27/17 15:01,183,-2.838641,1.085796,3.013437,0.000951665,-0.061387628,0.01336508,0.062832888,0.002166651,,no label provided
7/27/17 15:01,184,-2.8406994,1.0880226,3.0193274,0.000761332,-0.049110102,0.010692064,0.050266311,0.001733321,,no label provided
7/27/17 15:01,185,-2.8406994,1.0880226,3.0193274,-0.09898971,-0.020134562,0.134967251,0.168583873,0.005813237,,no label provided
7/27/17 15:01,186,-2.8411095,1.0895826,3.0229213,-0.079191768,-0.016107649,0.107973801,0.134867098,0.00465059,,no label provided
7/27/17 15:01,187,-2.8411095,1.0895826,3.0229213,-0.038453759,0.038829001,-0.097496159,0.111767097,0.003854038,,no label provided
7/27/17 15:01,188,-2.842109,1.0882401,3.0245185,-0.030763007,0.0310632,-0.077996927,0.089413677,0.00308323,,no label provided
7/27/17 15:01,189,-2.842109,1.0882401,3.0245185,-0.049510062,0.06890392,-0.098789542,0.130224307,0.004490493,,no label provided
7/27/17 15:01,190,-2.8421693,1.0857698,3.02514,-0.039608049,0.055123136,-0.079031634,0.104179445,0.003592395,,no label provided
7/27/17 15:01,191,-2.8421693,1.0857698,3.02514,-0.081485823,0.107305309,0.036373893,0.139561559,0.004812468,,no label provided
7/27/17 15:01,192,-2.8407717,1.0819945,3.0219975,-0.065188659,0.085844247,0.029099115,0.111649248,0.003849974,,no label provided
7/27/17 15:01,193,-2.8407717,1.0819945,3.0219975,-0.015759055,-0.124776202,-0.011197508,0.12626493,0.004353963,,no label provided
7/27/17 15:01,194,-2.8424685,1.075382,3.0193908,-0.012607244,-0.099820962,-0.008958007,0.101011944,0.00348317,,no label provided
7/27/17 15:01,195,-2.8424685,1.075382,3.0193908,0.169958141,-0.087518369,-0.127834405,0.229971454,0.00793005,,no label provided
7/27/17 15:01,196,-2.8412366,1.0715157,3.0170445,0.135966513,-0.070014696,-0.102267524,0.183977163,0.00634404,,no label provided
7/27/17 15:01,197,-2.8412366,1.0715157,3.0170445,0.135588266,-0.228394156,0.192082781,0.327786307,0.011302976,,no label provided
7/27/17 15:01,198,-2.8280847,1.0641373,3.0055459,0.108470613,-0.182715325,0.153666224,0.262229046,0.009042381,,no label provided
